taxonomy_id	lineage	SRR13439813_pe_SRR13439813_k2_pluspf.kraken2.kraken2.report	SRR13439799_se_SRR13439799_k2_pluspf.kraken2.kraken2.report	SRR13439802_pe_SRR13439802_k2_pluspf.kraken2.kraken2.report	SRR13439790_pe_SRR13439790_k2_pluspf.kraken2.kraken2.report
3031451	Bacteria;Thermodesulfobacteriota;Desulfobulbia	0	0	0	0
3024411	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales	0	0	0	0
213121	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae	0	0	0	0
427922	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio	0	0	0	0
427923	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus	0	0	0	0
589865	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus;Desulfurivibrio alkaliphilus AHT 2	1	0	0	0
3003266	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfolithobacter	0	0	0	0
2795293	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfolithobacter;Desulfolithobacter dissulfuricans	1	0	0	0
2886822	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae	0	0	0	0
2886823	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfosediminicola	0	0	0	0
2569541	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfosediminicola;Desulfosediminicola flagellatus	1	0	0	0
3031647	Bacteria;Thermodesulfobacteriota;Desulfobaccia	0	0	0	0
3031655	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales	0	0	0	0
3031656	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae	0	0	0	0
60892	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca	0	0	0	0
60893	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca;Desulfobacca acetoxidans	0	0	0	0
880072	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans DSM 11109	3	0	0	0
3031646	Bacteria;Thermodesulfobacteriota;Desulfarculia	0	0	0	0
453227	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales	0	0	0	0
453228	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae	0	0	0	0
453229	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus	0	0	0	0
453230	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii	0	0	0	0
644282	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii;Desulfarculus baarsii DSM 2075	1	0	0	0
57723	Bacteria;Acidobacteriota	0	0	0	0
204432	Bacteria;Acidobacteriota;Terriglobia	0	0	0	0
204433	Bacteria;Acidobacteriota;Terriglobia;Terriglobales	0	0	0	0
204434	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae	2	0	0	0
1742983	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Occallatibacter	0	0	0	0
1002689	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Occallatibacter;Occallatibacter riparius	17	0	0	0
2608728	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Acidisarcina	0	0	0	0
2211140	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Acidisarcina;Acidisarcina polymorpha	5	0	0	0
392733	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus	0	0	0	0
392734	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus roseus	0	0	0	0
926566	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus roseus;Terriglobus roseus DSM 18391	2	0	0	0
870903	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus saanensis	0	0	0	0
401053	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus saanensis;Terriglobus saanensis SP1PR4	1	0	0	0
1592106	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus albidus	1	0	0	0
940557	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella	0	0	0	0
940615	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella;Granulicella tundricola	0	0	0	0
1198114	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella;Granulicella tundricola;Granulicella tundricola MP5ACTX9	2	0	0	0
2621151	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella	0	0	0	0
1617967	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella;Granulicella sp. 5B5	1	0	0	0
2602070	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella;Granulicella sp. WH15	1	0	0	0
388463	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Edaphobacter	0	0	0	0
1933044	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Edaphobacter;Edaphobacter flagellatus	2	0	0	0
2637509	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Edaphobacter	0	0	0	0
2703788	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Edaphobacter;Edaphobacter sp. 12200R-103	1	0	0	0
658061	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Candidatus Koribacter	0	0	0	0
658062	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Candidatus Koribacter;Candidatus Koribacter versatilis	0	0	0	0
204669	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Candidatus Koribacter;Candidatus Koribacter versatilis;Candidatus Koribacter versatilis Ellin345	2	0	0	0
2951993	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Alloacidobacterium	0	0	0	0
2763107	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Alloacidobacterium;Alloacidobacterium dinghuense	2	0	0	0
332160	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales	0	0	0	0
1962910	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae	0	0	0	0
1649475	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Paludibaculum	0	0	0	0
1473598	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Paludibaculum;Paludibaculum fermentans	6	0	0	0
533205	Bacteria;Acidobacteriota;Holophagae	0	0	0	0
574975	Bacteria;Acidobacteriota;Holophagae;Holophagales	0	0	0	0
574976	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae	0	0	0	0
44675	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix	2	0	0	0
2647902	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix	0	0	0	0
3068640	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix sp. PMB-07	7	0	0	0
1962974	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix sp.	6	0	0	0
3068893	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix sp. 21YS21S-2	5	0	0	0
2927975	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix oryzae	2	0	0	0
533206	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales	0	0	0	0
533207	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae	0	0	0	0
2915177	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Sulfidibacter	0	0	0	0
2818388	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Sulfidibacter;Sulfidibacter corallicola	7	0	0	0
1562566	Bacteria;Acidobacteriota;Blastocatellia	0	0	0	0
458032	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacterium	0	0	0	0
2638326	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacterium	0	0	0	0
2821536	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacterium;Chloracidobacterium sp. D	2	0	0	0
2821543	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacterium;Chloracidobacterium validum	2	0	0	0
458033	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacterium;Chloracidobacterium thermophilum	1	0	0	0
1813735	Bacteria;Acidobacteriota;Vicinamibacteria	0	0	0	0
2910145	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales	0	0	0	0
2211325	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae	0	0	0	0
2004797	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Luteitalea	0	0	0	0
1855912	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis	2	0	0	0
29547	Bacteria;Campylobacterota	0	0	0	0
3031852	Bacteria;Campylobacterota;Epsilonproteobacteria	0	0	0	0
213849	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales	0	0	0	6
2808963	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae	4	0	0	0
2321111	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter	0	0	0	0
28197	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter butzleri	1	0	0	0
1036172	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter butzleri;Aliarcobacter butzleri 7h1h	4	0	0	0
28198	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter cryaerophilus	1	0	0	0
1355374	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter lanthieri	1	0	0	0
2321115	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Halarcobacter	0	0	0	0
877500	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Halarcobacter;Halarcobacter anaerophilus	4	0	0	0
28196	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter	0	0	0	0
1054034	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter cloacae	1	0	0	0
1278212	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter suis	0	0	0	0
663365	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter suis;Arcobacter suis CECT 7833	1	0	0	0
2321114	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Malaciobacter	0	0	0	0
505249	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Malaciobacter;Malaciobacter marinus	1	0	0	0
72293	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae	0	0	0	0
209	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter	0	0	0	0
2593540	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter	0	0	0	0
3040201	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter sp. NHP21005	3	0	0	0
135569	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter apodemus	3	0	0	0
37372	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter bilis	3	0	0	0
210	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pylori	3	0	1	0
72294	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	0	0	0	0
194	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	3	0	0	77
2593542	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0	0	0	2
1032242	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter sp. RM10537	3	0	0	0
2042961	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter blaseri	1	0	0	0
824	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter gracilis	1	0	0	4
2771471	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae	0	0	0	0
286130	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae;Sulfuricurvum	0	0	0	0
2632390	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae;Sulfuricurvum	0	0	0	0
1249480	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae;Sulfuricurvum;Candidatus Sulfuricurvum sp. RIFRC-1	2	0	0	0
202746	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae;Sulfurimonas	0	0	0	0
2740405	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae;Sulfurimonas;Candidatus Sulfurimonas marisnigri	1	0	0	0
2771472	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae	0	0	0	0
265570	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum	0	0	0	0
2646778	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum	0	0	0	0
2893889	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum;Sulfurovum sp. HSL1-3	1	0	0	0
235899	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales	0	0	0	0
224467	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae	0	0	0	0
191301	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Caminibacter	0	0	0	0
1424653	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Caminibacter;Caminibacter pacificus	1	0	0	0
203691	Bacteria;Spirochaetota	0	0	0	0
203692	Bacteria;Spirochaetota;Spirochaetia	0	0	0	1
1643686	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales	0	0	0	0
143786	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales;Brachyspiraceae	0	0	0	0
29521	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira	0	0	0	0
1287055	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira hampsonii	12	0	0	0
136	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales	0	0	0	1
2845253	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae	0	0	0	0
157	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema	2	0	0	8
58231	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema medium	2	0	0	0
2638727	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema	1	0	0	0
1643685	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae	0	0	0	0
138	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia	0	0	0	0
44449	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia recurrentis	0	0	0	0
412418	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia recurrentis;Borrelia recurrentis A1	2	0	0	0
1643688	Bacteria;Spirochaetota;Spirochaetia;Leptospirales	0	0	0	0
170	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae	0	0	0	0
171	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira	0	0	0	1
173	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira interrogans	1	0	0	0
214675	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira interrogans	1	0	0	0
28182	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira noguchii	1	0	0	0
338321	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Turneriella	0	0	0	0
29510	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Turneriella;Turneriella parva	0	0	0	0
869212	Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Turneriella;Turneriella parva;Turneriella parva DSM 21527	2	0	0	0
32066	Bacteria;Fusobacteriota	0	0	0	0
203490	Bacteria;Fusobacteriota;Fusobacteriia	0	0	0	0
203491	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	0	0	0	0
203492	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae	0	0	0	0
848	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1	0	1	1
2663009	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium pseudoperiodonticum	11	0	0	0
851	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum	1	0	0	2
856	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium varium	1	0	0	0
155615	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium vincentii	0	0	0	0
1307427	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium vincentii;Fusobacterium vincentii ChDC F8	1	0	0	0
285729	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium canifelinum	1	0	0	0
1129771	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	0	0	0	1
32067	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia	1	0	0	0
2633022	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia	0	0	0	0
712357	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. oral taxon 212	2	0	0	0
712362	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. oral taxon 221	1	0	0	0
34104	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Streptobacillus	0	0	0	0
34105	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Streptobacillus;Streptobacillus moniliformis	1	0	0	0
200783	Bacteria;Aquificota	0	0	0	0
187857	Bacteria;Aquificota;Aquificae	0	0	0	0
32069	Bacteria;Aquificota;Aquificae;Aquificales	0	0	0	0
224027	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae	0	0	0	0
182899	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella	0	0	0	0
309805	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella marina	0	0	0	0
123214	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella marina;Persephonella marina EX-H1	2	0	0	0
212790	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium	0	0	0	0
309806	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium azorense	0	0	0	0
204536	Bacteria;Aquificota;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium azorense;Sulfurihydrogenibium azorense Az-Fu1	2	0	0	0
90150	Bacteria;Aquificota;Aquificae;Aquificales	0	0	0	0
412592	Bacteria;Aquificota;Aquificae;Aquificales;Thermosulfidibacter	0	0	0	0
412593	Bacteria;Aquificota;Aquificae;Aquificales;Thermosulfidibacter;Thermosulfidibacter takaii	0	0	0	0
1298851	Bacteria;Aquificota;Aquificae;Aquificales;Thermosulfidibacter;Thermosulfidibacter takaii;Thermosulfidibacter takaii ABI70S6	3	0	0	0
64898	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae	0	0	0	0
75905	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae;Thermocrinis	0	0	0	0
136094	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae;Thermocrinis;Thermocrinis albus	0	0	0	0
638303	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae;Thermocrinis;Thermocrinis albus;Thermocrinis albus DSM 14484	1	0	0	0
200918	Bacteria;Thermotogota	0	0	0	0
188708	Bacteria;Thermotogota;Thermotogae	0	0	0	0
2419	Bacteria;Thermotogota;Thermotogae;Thermotogales	0	0	0	0
1643950	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae	0	0	0	0
2422	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium	0	0	0	0
93466	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium;Fervidobacterium pennivorans	3	0	0	0
188709	Bacteria;Thermotogota;Thermotogae;Thermotogales;Thermotogaceae	0	0	0	0
2335	Bacteria;Thermotogota;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga	1	0	0	0
1643947	Bacteria;Thermotogota;Thermotogae;Petrotogales	0	0	0	0
1643949	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae	0	0	0	0
160798	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga	0	0	0	0
2640159	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga	0	0	0	0
2809031	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga;Marinitoga sp. BP5-C20A	4	0	0	0
40117	Bacteria;Nitrospirota	0	0	0	0
203693	Bacteria;Nitrospirota;Nitrospiria	0	0	0	0
189778	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales	0	0	0	0
189779	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae	0	0	0	0
1234	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira	0	0	0	0
1325564	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira japonica	3	0	0	0
2973512	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira tepida	3	0	0	0
1715989	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Candidatus Nitrospira inopinata	1	0	0	0
2323	Bacteria	0	0	0	0
1783234	Bacteria;Bacteria candidate phyla	0	0	0	0
95818	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria	0	0	0	0
2093818	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia	0	0	0	0
2093819	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales	0	0	0	0
2093822	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae	0	0	0	0
2093823	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter	0	0	0	2
2725944	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter	0	0	0	0
2899133	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter;Candidatus Nanosynbacter sp. HMT-352	2	0	1	5
2093824	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter;Candidatus Nanosynbacter lyticus	1	0	0	1
2831665	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Mycosynbacter	0	0	0	0
2665156	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Mycosynbacter;Candidatus Mycosynbacter amalyticus	1	0	0	0
2905967	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Minimicrobia	0	0	0	0
2841264	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Minimicrobia;Candidatus Minimicrobia vallesae	1	0	0	0
221235	Bacteria;Bacteria candidate phyla;Candidatus Absconditabacteria	0	0	0	0
2900568	Bacteria;Bacteria candidate phyla;Candidatus Absconditabacteria;Candidatus Absconditabacterales	0	0	0	0
2900569	Bacteria;Bacteria candidate phyla;Candidatus Absconditabacteria;Candidatus Absconditabacterales;Candidatus Absconditicoccaceae	0	0	0	0
2900570	Bacteria;Bacteria candidate phyla;Candidatus Absconditabacteria;Candidatus Absconditabacterales;Candidatus Absconditicoccaceae;Candidatus Absconditicoccus	0	0	0	0
